date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,month,value,inflation_yoy
1997-01-01,0.0704532557376619,0.0031947222222222,0.0672585335154397,0.0178936341219201,0.0012702838303152,0.0163514820644156,0.0287845603590389,0.0109832296206026,0.0352477361222013,0.032727638732407964,0.11337186619257936,11.34,1997M01,154.38,1.1797090051120618
1997-02-01,0.0455769254755061,0.0030022222222222,0.0425747032532839,-0.0075010437350815,0.0509933575511211,-0.028581718739358,-0.0042799965350405,0.0666002002792492,-0.0498419107640953,0.032379012577683254,0.11216418976691822,11.22,1997M02,154.42,1.0205416721182692
1997-03-01,0.0376259218645931,0.0035219444444444,0.0341039774201486,-0.0278862374317657,0.0233763018369745,-0.052961718922478,-0.0412716413635245,0.003081246326264,-0.0475441860612421,0.031862632245882684,0.1103753958255025,11.04,1997M03,155.15,0.9565330557001595
1997-04-01,-0.0223084048489055,0.0033416666666666,-0.0256500715155721,-0.0105651151479315,0.0046609378040505,-0.0167468277723197,-0.0099543339271408,0.0150930187046829,-0.0222535343266897,0.035870329225641935,0.12425846540606922,12.43,1997M04,156.03,1.1277464514874547
1997-05-01,0.0645037520258402,0.0035133333333333,0.0609904186925068,-0.0152818461980558,-0.0047295760385084,0.0135397316446187,-0.0318468451331286,-0.005557002242195,0.0097420972529407,0.03713908359938267,0.1286535594813576,12.87,1997M05,156.18,1.218405703175618
1997-06-01,0.0668890134202498,0.003375,0.0635140134202498,-0.0684895465930838,0.0033399385245302,0.0221737147327481,-0.0650881823270524,-0.0259155388443452,-0.0076937716105866,0.037209978713686385,0.12889914736132246,12.89,1997M06,156.47,1.6831297114634713
1997-07-01,0.0564774734269856,0.0035305555555555,0.05294691787143,-0.0313662941621169,0.0022119764879403,0.0192124606611472,-0.0195916357826358,0.0067857410892655,0.0473657230586702,0.027266187344274627,0.09445284361795034,9.45,1997M07,156.29,1.685100845803511
1997-08-01,-0.0482271007759201,0.003565,-0.0517921007759201,0.0742769914541154,0.0230274043897688,-0.0114164238861448,0.0596756044626118,0.0330842035377852,-0.0439447077510121,0.038398792338875186,0.13301731856043675,13.3,1997M08,156.51,2.207274864494213
1997-09-01,0.0677747430763419,0.0033583333333333,0.0644164097430086,0.020070030836699,-0.0108109327229668,0.0688574151991815,0.0015900614802649,-0.0121858045054637,0.0464294874789716,0.039362491178730946,0.13635566926808748,13.64,1997M09,158.09,2.5426477265356517
1997-10-01,-0.112190642896175,0.0035563888888888,-0.115747031785064,0.0102612742278789,-0.0393052714194516,-0.0018777241643688,0.0312667996952266,0.0066514420291915,0.0111400874551355,0.059079591542855296,0.20465770848528383,20.47,1997M10,158.28,2.506314357878381
1997-11-01,0.0492101444439535,0.0034583333333333,0.0457518111106202,-0.034975040628965,-0.0404408922302946,0.0204670432514409,-0.0273017017091257,-0.0222931030448137,-0.109600324029922,0.057211607256193314,0.19818682110080613,19.82,1997M11,158.16,2.534846029173421
1997-12-01,-0.0081570624194413,0.0037458333333333,-0.0119028957527747,0.0066214775074316,-0.0281776019625981,0.0482713761275789,0.0208030641871178,0.0068228525183557,-0.0242066241109323,0.05792227072754844,0.20064863157974683,20.06,1997M12,158.14,2.5418233692128034
1998-01-01,0.0347660692459989,0.0037372222222222,0.0310288470237767,-0.0184994872223221,0.0088380827472707,-0.0332473020151682,-0.0154303434583426,0.0141341169213609,0.0122852394396818,0.05608600362969264,0.19428761576024023,19.43,1998M01,157.28,1.8784816686099326
1998-02-01,0.0757639355853604,0.0032511111111111,0.0725128244742493,-0.0176457130041462,-0.0093981220820316,0.0407578999910354,-0.0305549893449859,-0.0199696536896678,0.0703705263416308,0.05801538838987096,0.20097120062419613,20.1,1998M02,157.19,1.793809092086529
1998-03-01,0.0667871522991365,0.0038405555555555,0.0629465967435809,-0.0271467583524937,-0.0254724510719174,0.044473227739239,-0.0035571233954646,0.0075032981490825,0.0507142098110253,0.05931051671118535,0.20545765673387192,20.55,1998M03,157.55,1.5468901063486973
1998-04-01,0.0268287967798026,0.0036666666666666,0.0231621301131359,-0.0298245668951263,-0.0395653911393711,0.151925240846429,-0.0086315024481552,-0.0367380392052067,0.154289770227249,0.05748460855096144,0.1991325253269471,19.91,1998M04,158.1,1.3266679484714494
1998-05-01,0.0402624735355238,0.0038836111111111,0.0363788624244127,-0.0044915338082995,-0.0642263747559989,0.114207097319015,-0.0165414608371799,-0.0501725472410425,0.0992830969385703,0.05650749240549977,0.19574769570927614,19.57,1998M05,158.49,1.4790626200537949
