date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,inflation
2007-12-28,0.067486034313976,0.002675,0.064811034313976,-0.0184034985226559,-0.0059758581552062,0.0895459131874256,-0.0226304125478818,-0.0401201741466557,0.120795107920103,0.0461274553422511,0.1597901925532869,15.98,2.21216883436735
2008-01-31,0.0195083618893647,0.0028459722222222,0.0166623896671425,-0.0400025298348284,-0.0133796944032393,0.131239225903623,-0.0043716710370788,-0.0245661268231166,0.112270140342993,0.0335672938300404,0.1162805167724466,11.63,2.21216883436735
2008-02-29,-0.0222658489252317,0.0027291666666666,-0.0249950155918984,0.0003704786433757,0.0010956299843015,-0.0227903361713526,-0.0182743265258678,-0.0117127414322746,0.0477123067071277,0.0365530622568202,0.126623522002082,12.66,2.21216883436735
2008-03-31,-0.0149878476158463,0.0029579166666666,-0.017945764282513,-0.0107635482656185,0.0218654631427783,-0.0204620118785066,-0.0119989041623976,0.0021834635206649,0.0351996253308148,0.0368396824446547,0.1276164034576904,12.76,2.21216883436735
2008-04-30,-0.0264360459808151,0.0029708333333333,-0.0294068793141484,-0.009178407137557,-0.005982375692892,0.0314503980115396,-0.0107378077625712,-0.009591205424966,0.0496852128624752,0.039529601970006,0.1369345580300505,13.69,2.21216883436735
2008-05-30,-0.0039874346946114,0.0029125,-0.0068999346946114,0.0228221981061911,-0.0278605858401479,0.026190578320556,-0.0049055330915753,-0.0202671121985667,0.0356421124977782,0.0389010287989251,0.1347571166928768,13.48,2.21216883436735
2008-06-30,-0.0192418439527527,0.0030741666666666,-0.0223160106194194,-0.0313568673810336,-0.0230868792780137,0.0237938653073516,-0.0224672283016665,-0.034163486679516,0.0734464348470004,0.0390971647356163,0.1354365515079553,13.54,2.21216883436735
2008-07-31,-0.0648769726428927,0.0032625,-0.0681394726428927,-0.0393058664741426,-0.0163563611285825,0.0455333683105823,-0.0248312830484407,-0.0105682716273289,0.0813155807810609,0.0447920959469701,0.1551643719153045,15.52,2.21216883436735
2008-08-29,-0.0199823167961324,0.0033841666666666,-0.0233664834627991,-0.0362449470103237,-0.0290309834024871,0.0334213437110554,0.0038840051747702,-0.0189776843127833,0.0613419345796487,0.038242813170025,0.1324769908696952,13.25,2.21216883436735
2008-09-30,-0.12272981070921,0.0034702777777777,-0.126200088486988,0.0857520189980382,0.019999514383495,-0.0583872481956635,0.0442134472293088,0.0108709068834511,-0.0642678156475801,0.0501829018192679,0.1738386712444256,17.38,3.43704910602874
2008-10-31,0.0343379926227918,0.0032463888888888,0.0310916037339029,0.0057661703202047,0.0329324199601684,-0.0041791692643661,0.0431724294770336,0.0481817858684619,0.0272353024951681,0.0520074660083336,0.1801591469986904,18.02,3.43704910602874
2008-11-28,-0.0164699809961759,0.0036511111111111,-0.020121092107287,-0.0115901012300261,0.0011112309117833,0.0181378228631511,0.0009802182046751,-0.0040945186038425,0.0055861063751902,0.0477062806987083,0.1652594040206108,16.53,3.43704910602874
2008-12-30,0.0491161947472628,0.003425,0.0456911947472628,0.0036528948304223,-0.007388762048172,0.0397584374550165,-0.0613296648514853,0.0187375391586456,-0.0964347531198474,0.0448925187231504,0.1555122466164673,15.55,3.43704910602874
2009-01-30,0.0286266484765802,0.0034788888888888,0.0251477595876913,-0.0301340380815609,-0.0187612366252463,0.0145214001200368,-0.0150149276053976,-0.0136594885611853,-0.008830533754735,0.0455923819736656,0.1579366440329527,15.79,3.43704910602874
2009-02-27,-0.13981299321382,0.0033583333333333,-0.143171326547153,0.0067102426968493,-0.0137425808195129,0.120685251795426,0.0052813720103748,-0.0167783595088763,0.109945277359861,0.0579166836765814,0.2006292774674683,20.06,3.43704910602874
2009-03-31,-0.0069383769337513,0.0035477777777777,-0.0104861547115291,0.0119711570394483,0.0043186991833351,-0.0896189063190662,-0.0191493475666599,-0.0117848956465645,-0.07969442166398,0.0580933325323942,0.2012412070542015,20.12,3.43704910602874
